Sexo,Edad,Provincias,Periodo,Total
Ambos sexos,44 años,Total Nacional,1 de julio de 1985,426023
Ambos sexos,44 años,Total Nacional,1 de enero de 1985,476039
Ambos sexos,44 años,Total Nacional,1 de julio de 1984,397780
Ambos sexos,44 años,Total Nacional,1 de enero de 1984,319277
Ambos sexos,44 años,Total Nacional,1 de julio de 1983,343385
Ambos sexos,44 años,Total Nacional,1 de enero de 1983,367583
Ambos sexos,44 años,Total Nacional,1 de julio de 1982,392909
Ambos sexos,44 años,Total Nacional,1 de enero de 1982,418251
Ambos sexos,44 años,Total Nacional,1 de julio de 1981,448947
Ambos sexos,44 años,Total Nacional,1 de enero de 1981,479630
Ambos sexos,45 años,Total Nacional,1 de julio de 2022,805913
Ambos sexos,45 años,Total Nacional,1 de enero de 2022,811412
Ambos sexos,45 años,Total Nacional,1 de julio de 2021,808244
Ambos sexos,45 años,Total Nacional,1 de enero de 2021,806858
Ambos sexos,45 años,Total Nacional,1 de julio de 2020,803733
Ambos sexos,45 años,Total Nacional,1 de enero de 2020,800583
Ambos sexos,45 años,Total Nacional,1 de julio de 2019,789400
Ambos sexos,45 años,Total Nacional,1 de enero de 2019,778172
Ambos sexos,45 años,Total Nacional,1 de julio de 2018,775417
Ambos sexos,45 años,Total Nacional,1 de enero de 2018,773827
Ambos sexos,45 años,Total Nacional,1 de julio de 2017,767912
Ambos sexos,45 años,Total Nacional,1 de enero de 2017,762919
Ambos sexos,45 años,Total Nacional,1 de julio de 2016,758184
Ambos sexos,45 años,Total Nacional,1 de enero de 2016,754164
Ambos sexos,45 años,Total Nacional,1 de julio de 2015,751812
Ambos sexos,45 años,Total Nacional,1 de enero de 2015,749697
Ambos sexos,45 años,Total Nacional,1 de julio de 2014,748510
Ambos sexos,45 años,Total Nacional,1 de enero de 2014,747544
Ambos sexos,45 años,Total Nacional,1 de julio de 2013,752322
Ambos sexos,45 años,Total Nacional,1 de enero de 2013,757201
Ambos sexos,45 años,Total Nacional,1 de julio de 2012,749431
Ambos sexos,45 años,Total Nacional,1 de enero de 2012,741083
Ambos sexos,45 años,Total Nacional,1 de julio de 2011,738792
Ambos sexos,45 años,Total Nacional,1 de enero de 2011,736245
Ambos sexos,45 años,Total Nacional,1 de julio de 2010,740912
Ambos sexos,45 años,Total Nacional,1 de enero de 2010,745554
Ambos sexos,45 años,Total Nacional,1 de julio de 2009,727647
Ambos sexos,45 años,Total Nacional,1 de enero de 2009,709317
Ambos sexos,45 años,Total Nacional,1 de julio de 2008,696456
Ambos sexos,45 años,Total Nacional,1 de enero de 2008,682709
Ambos sexos,45 años,Total Nacional,1 de julio de 2007,671087
Ambos sexos,45 años,Total Nacional,1 de enero de 2007,659160
Ambos sexos,45 años,Total Nacional,1 de julio de 2006,658191
Ambos sexos,45 años,Total Nacional,1 de enero de 2006,657890
Ambos sexos,45 años,Total Nacional,1 de julio de 2005,646560
Ambos sexos,45 años,Total Nacional,1 de enero de 2005,634458
Ambos sexos,45 años,Total Nacional,1 de julio de 2004,624263
Ambos sexos,45 años,Total Nacional,1 de enero de 2004,615404
Ambos sexos,45 años,Total Nacional,1 de julio de 2003,605903
Ambos sexos,45 años,Total Nacional,1 de enero de 2003,596375
Ambos sexos,45 años,Total Nacional,1 de julio de 2002,573665
Ambos sexos,45 años,Total Nacional,1 de enero de 2002,550915
Ambos sexos,45 años,Total Nacional,1 de julio de 2001,541236
Ambos sexos,45 años,Total Nacional,1 de enero de 2001,533205
Ambos sexos,45 años,Total Nacional,1 de julio de 2000,521486
Ambos sexos,45 años,Total Nacional,1 de enero de 2000,509862
Ambos sexos,45 años,Total Nacional,1 de julio de 1999,510971
Ambos sexos,45 años,Total Nacional,1 de enero de 1999,512192
Ambos sexos,45 años,Total Nacional,1 de julio de 1998,512087
Ambos sexos,45 años,Total Nacional,1 de enero de 1998,512125
Ambos sexos,45 años,Total Nacional,1 de julio de 1997,495610
Ambos sexos,45 años,Total Nacional,1 de enero de 1997,479176
Ambos sexos,45 años,Total Nacional,1 de julio de 1996,475397
Ambos sexos,45 años,Total Nacional,1 de enero de 1996,471764
Ambos sexos,45 años,Total Nacional,1 de julio de 1995,481509
Ambos sexos,45 años,Total Nacional,1 de enero de 1995,491200
Ambos sexos,45 años,Total Nacional,1 de julio de 1994,504807
Ambos sexos,45 años,Total Nacional,1 de enero de 1994,518529
Ambos sexos,45 años,Total Nacional,1 de julio de 1993,496841
Ambos sexos,45 años,Total Nacional,1 de enero de 1993,475366
Ambos sexos,45 años,Total Nacional,1 de julio de 1992,465331
Ambos sexos,45 años,Total Nacional,1 de enero de 1992,455216
Ambos sexos,45 años,Total Nacional,1 de julio de 1991,471485
Ambos sexos,45 años,Total Nacional,1 de enero de 1991,488160
Ambos sexos,45 años,Total Nacional,1 de julio de 1990,475278
Ambos sexos,45 años,Total Nacional,1 de enero de 1990,462485
Ambos sexos,45 años,Total Nacional,1 de julio de 1989,462466
Ambos sexos,45 años,Total Nacional,1 de enero de 1989,462400
Ambos sexos,45 años,Total Nacional,1 de julio de 1988,433241
Ambos sexos,45 años,Total Nacional,1 de enero de 1988,404092
Ambos sexos,45 años,Total Nacional,1 de julio de 1987,389727
Ambos sexos,45 años,Total Nacional,1 de enero de 1987,375252
Ambos sexos,45 años,Total Nacional,1 de julio de 1986,424696
Ambos sexos,45 años,Total Nacional,1 de enero de 1986,474434
Ambos sexos,45 años,Total Nacional,1 de julio de 1985,396359
Ambos sexos,45 años,Total Nacional,1 de enero de 1985,318081
Ambos sexos,45 años,Total Nacional,1 de julio de 1984,342159
Ambos sexos,45 años,Total Nacional,1 de enero de 1984,366290
Ambos sexos,45 años,Total Nacional,1 de julio de 1983,391600
Ambos sexos,45 años,Total Nacional,1 de enero de 1983,416965
Ambos sexos,45 años,Total Nacional,1 de julio de 1982,447459
Ambos sexos,45 años,Total Nacional,1 de enero de 1982,478150
Ambos sexos,45 años,Total Nacional,1 de julio de 1981,469715
Ambos sexos,45 años,Total Nacional,1 de enero de 1981,461075
Ambos sexos,46 años,Total Nacional,1 de julio de 2022,809993
Ambos sexos,46 años,Total Nacional,1 de enero de 2022,805555
Ambos sexos,46 años,Total Nacional,1 de julio de 2021,802193
Ambos sexos,46 años,Total Nacional,1 de enero de 2021,800955
Ambos sexos,46 años,Total Nacional,1 de julio de 2020,791116
Ambos sexos,46 años,Total Nacional,1 de enero de 2020,781321
Ambos sexos,46 años,Total Nacional,1 de julio de 2019,777963
Ambos sexos,46 años,Total Nacional,1 de enero de 2019,774964
Ambos sexos,46 años,Total Nacional,1 de julio de 2018,767799
Ambos sexos,46 años,Total Nacional,1 de enero de 2018,761823
Ambos sexos,46 años,Total Nacional,1 de julio de 2017,756578
Ambos sexos,46 años,Total Nacional,1 de enero de 2017,752551
Ambos sexos,46 años,Total Nacional,1 de julio de 2016,749554
Ambos sexos,46 años,Total Nacional,1 de enero de 2016,747038
Ambos sexos,46 años,Total Nacional,1 de julio de 2015,745237
Ambos sexos,46 años,Total Nacional,1 de enero de 2015,743748
Ambos sexos,46 años,Total Nacional,1 de julio de 2014,747331
Ambos sexos,46 años,Total Nacional,1 de enero de 2014,751120
Ambos sexos,46 años,Total Nacional,1 de julio de 2013,743938
Ambos sexos,46 años,Total Nacional,1 de enero de 2013,736754
Ambos sexos,46 años,Total Nacional,1 de julio de 2012,736133
Ambos sexos,46 años,Total Nacional,1 de enero de 2012,735175
Ambos sexos,46 años,Total Nacional,1 de julio de 2011,740192
Ambos sexos,46 años,Total Nacional,1 de enero de 2011,744772
Ambos sexos,46 años,Total Nacional,1 de julio de 2010,727068
Ambos sexos,46 años,Total Nacional,1 de enero de 2010,709163
Ambos sexos,46 años,Total Nacional,1 de julio de 2009,697537
Ambos sexos,46 años,Total Nacional,1 de enero de 2009,685698
Ambos sexos,46 años,Total Nacional,1 de julio de 2008,676278
Ambos sexos,46 años,Total Nacional,1 de enero de 2008,666103
Ambos sexos,46 años,Total Nacional,1 de julio de 2007,665207
Ambos sexos,46 años,Total Nacional,1 de enero de 2007,663685
Ambos sexos,46 años,Total Nacional,1 de julio de 2006,651605
Ambos sexos,46 años,Total Nacional,1 de enero de 2006,639969
Ambos sexos,46 años,Total Nacional,1 de julio de 2005,631181
Ambos sexos,46 años,Total Nacional,1 de enero de 2005,621523
Ambos sexos,46 años,Total Nacional,1 de julio de 2004,611099
Ambos sexos,46 años,Total Nacional,1 de enero de 2004,602000
Ambos sexos,46 años,Total Nacional,1 de julio de 2003,579609
Ambos sexos,46 años,Total Nacional,1 de enero de 2003,557270
Ambos sexos,46 años,Total Nacional,1 de julio de 2002,546648
Ambos sexos,46 años,Total Nacional,1 de enero de 2002,535987
Ambos sexos,46 años,Total Nacional,1 de julio de 2001,522680
Ambos sexos,46 años,Total Nacional,1 de enero de 2001,510935
Ambos sexos,46 años,Total Nacional,1 de julio de 2000,511982
Ambos sexos,46 años,Total Nacional,1 de enero de 2000,513095
Ambos sexos,46 años,Total Nacional,1 de julio de 1999,512913
Ambos sexos,46 años,Total Nacional,1 de enero de 1999,512853
Ambos sexos,46 años,Total Nacional,1 de julio de 1998,496313
Ambos sexos,46 años,Total Nacional,1 de enero de 1998,479810
Ambos sexos,46 años,Total Nacional,1 de julio de 1997,475832
Ambos sexos,46 años,Total Nacional,1 de enero de 1997,472093
Ambos sexos,46 años,Total Nacional,1 de julio de 1996,481960
Ambos sexos,46 años,Total Nacional,1 de enero de 1996,491674
Ambos sexos,46 años,Total Nacional,1 de julio de 1995,505173
Ambos sexos,46 años,Total Nacional,1 de enero de 1995,518768
Ambos sexos,46 años,Total Nacional,1 de julio de 1994,497063
Ambos sexos,46 años,Total Nacional,1 de enero de 1994,475430
Ambos sexos,46 años,Total Nacional,1 de julio de 1993,465514
Ambos sexos,46 años,Total Nacional,1 de enero de 1993,455509
Ambos sexos,46 años,Total Nacional,1 de julio de 1992,471487
Ambos sexos,46 años,Total Nacional,1 de enero de 1992,487728
Ambos sexos,46 años,Total Nacional,1 de julio de 1991,474352
Ambos sexos,46 años,Total Nacional,1 de enero de 1991,461059
Ambos sexos,46 años,Total Nacional,1 de julio de 1990,461048
Ambos sexos,46 años,Total Nacional,1 de enero de 1990,461024
Ambos sexos,46 años,Total Nacional,1 de julio de 1989,431903
Ambos sexos,46 años,Total Nacional,1 de enero de 1989,402737
Ambos sexos,46 años,Total Nacional,1 de julio de 1988,388486
Ambos sexos,46 años,Total Nacional,1 de enero de 1988,374141
Ambos sexos,46 años,Total Nacional,1 de julio de 1987,423279
Ambos sexos,46 años,Total Nacional,1 de enero de 1987,472711
Ambos sexos,46 años,Total Nacional,1 de julio de 1986,394907
Ambos sexos,46 años,Total Nacional,1 de enero de 1986,316837
Ambos sexos,46 años,Total Nacional,1 de julio de 1985,340823
Ambos sexos,46 años,Total Nacional,1 de enero de 1985,364925
Ambos sexos,46 años,Total Nacional,1 de julio de 1984,390242
Ambos sexos,46 años,Total Nacional,1 de enero de 1984,415586
Ambos sexos,46 años,Total Nacional,1 de julio de 1983,445828
Ambos sexos,46 años,Total Nacional,1 de enero de 1983,476373
Ambos sexos,46 años,Total Nacional,1 de julio de 1982,468101
Ambos sexos,46 años,Total Nacional,1 de enero de 1982,459667
Ambos sexos,46 años,Total Nacional,1 de julio de 1981,461920
Ambos sexos,46 años,Total Nacional,1 de enero de 1981,464170
Ambos sexos,47 años,Total Nacional,1 de julio de 2022,803753
Ambos sexos,47 años,Total Nacional,1 de enero de 2022,799295
Ambos sexos,47 años,Total Nacional,1 de julio de 2021,789550
Ambos sexos,47 años,Total Nacional,1 de enero de 2021,781401
Ambos sexos,47 años,Total Nacional,1 de julio de 2020,779560
Ambos sexos,47 años,Total Nacional,1 de enero de 2020,777430
Ambos sexos,47 años,Total Nacional,1 de julio de 2019,770076
Ambos sexos,47 años,Total Nacional,1 de enero de 2019,762816
Ambos sexos,47 años,Total Nacional,1 de julio de 2018,756309
Ambos sexos,47 años,Total Nacional,1 de enero de 2018,751157
Ambos sexos,47 años,Total Nacional,1 de julio de 2017,747744
Ambos sexos,47 años,Total Nacional,1 de enero de 2017,745362
Ambos sexos,47 años,Total Nacional,1 de julio de 2016,743043
Ambos sexos,47 años,Total Nacional,1 de enero de 2016,741080
Ambos sexos,47 años,Total Nacional,1 de julio de 2015,744118
Ambos sexos,47 años,Total Nacional,1 de enero de 2015,747478
Ambos sexos,47 años,Total Nacional,1 de julio de 2014,739339
Ambos sexos,47 años,Total Nacional,1 de enero de 2014,731380
Ambos sexos,47 años,Total Nacional,1 de julio de 2013,731069
Ambos sexos,47 años,Total Nacional,1 de enero de 2013,730876
Ambos sexos,47 años,Total Nacional,1 de julio de 2012,737559
Ambos sexos,47 años,Total Nacional,1 de enero de 2012,743771
Ambos sexos,47 años,Total Nacional,1 de julio de 2011,726227
Ambos sexos,47 años,Total Nacional,1 de enero de 2011,708414
Ambos sexos,47 años,Total Nacional,1 de julio de 2010,696814
Ambos sexos,47 años,Total Nacional,1 de enero de 2010,685159
Ambos sexos,47 años,Total Nacional,1 de julio de 2009,677168
Ambos sexos,47 años,Total Nacional,1 de enero de 2009,668816
Ambos sexos,47 años,Total Nacional,1 de julio de 2008,669868
Ambos sexos,47 años,Total Nacional,1 de enero de 2008,670207
Ambos sexos,47 años,Total Nacional,1 de julio de 2007,658062
Ambos sexos,47 años,Total Nacional,1 de enero de 2007,645495
Ambos sexos,47 años,Total Nacional,1 de julio de 2006,635812
Ambos sexos,47 años,Total Nacional,1 de enero de 2006,626761
Ambos sexos,47 años,Total Nacional,1 de julio de 2005,617369
Ambos sexos,47 años,Total Nacional,1 de enero de 2005,607386
Ambos sexos,47 años,Total Nacional,1 de julio de 2004,584290
Ambos sexos,47 años,Total Nacional,1 de enero de 2004,562315
Ambos sexos,47 años,Total Nacional,1 de julio de 2003,552063
Ambos sexos,47 años,Total Nacional,1 de enero de 2003,541808
Ambos sexos,47 años,Total Nacional,1 de julio de 2002,527500
Ambos sexos,47 años,Total Nacional,1 de enero de 2002,513341
Ambos sexos,47 años,Total Nacional,1 de julio de 2001,512906
Ambos sexos,47 años,Total Nacional,1 de enero de 2001,513943
Ambos sexos,47 años,Total Nacional,1 de julio de 2000,513612
Ambos sexos,47 años,Total Nacional,1 de enero de 2000,513467
Ambos sexos,47 años,Total Nacional,1 de julio de 1999,496917
Ambos sexos,47 años,Total Nacional,1 de enero de 1999,480400
Ambos sexos,47 años,Total Nacional,1 de julio de 1998,476275
Ambos sexos,47 años,Total Nacional,1 de enero de 1998,472323
Ambos sexos,47 años,Total Nacional,1 de julio de 1997,482314
Ambos sexos,47 años,Total Nacional,1 de enero de 1997,492195
Ambos sexos,47 años,Total Nacional,1 de julio de 1996,505535
Ambos sexos,47 años,Total Nacional,1 de enero de 1996,519020
Ambos sexos,47 años,Total Nacional,1 de julio de 1995,497203
Ambos sexos,47 años,Total Nacional,1 de enero de 1995,475490
Ambos sexos,47 años,Total Nacional,1 de julio de 1994,465574
Ambos sexos,47 años,Total Nacional,1 de enero de 1994,455719
Ambos sexos,47 años,Total Nacional,1 de julio de 1993,471428
Ambos sexos,47 años,Total Nacional,1 de enero de 1993,487426
Ambos sexos,47 años,Total Nacional,1 de julio de 1992,474146
Ambos sexos,47 años,Total Nacional,1 de enero de 1992,460748
Ambos sexos,47 años,Total Nacional,1 de julio de 1991,460028
Ambos sexos,47 años,Total Nacional,1 de enero de 1991,459607
Ambos sexos,47 años,Total Nacional,1 de julio de 1990,430430
Ambos sexos,47 años,Total Nacional,1 de enero de 1990,401304
Ambos sexos,47 años,Total Nacional,1 de julio de 1989,387214
Ambos sexos,47 años,Total Nacional,1 de enero de 1989,372986
Ambos sexos,47 años,Total Nacional,1 de julio de 1988,421717
Ambos sexos,47 años,Total Nacional,1 de enero de 1988,470881
Ambos sexos,47 años,Total Nacional,1 de julio de 1987,393358
Ambos sexos,47 años,Total Nacional,1 de enero de 1987,315548
Ambos sexos,47 años,Total Nacional,1 de julio de 1986,339468
Ambos sexos,47 años,Total Nacional,1 de enero de 1986,363477
Ambos sexos,47 años,Total Nacional,1 de julio de 1985,388767
Ambos sexos,47 años,Total Nacional,1 de enero de 1985,414125
Ambos sexos,47 años,Total Nacional,1 de julio de 1984,444157
Ambos sexos,47 años,Total Nacional,1 de enero de 1984,474447
Ambos sexos,47 años,Total Nacional,1 de julio de 1983,466369
Ambos sexos,47 años,Total Nacional,1 de enero de 1983,458152
Ambos sexos,47 años,Total Nacional,1 de julio de 1982,460309
Ambos sexos,47 años,Total Nacional,1 de enero de 1982,462587
Ambos sexos,47 años,Total Nacional,1 de julio de 1981,474500
Ambos sexos,47 años,Total Nacional,1 de enero de 1981,486413
Ambos sexos,48 años,Total Nacional,1 de julio de 2022,790668
Ambos sexos,48 años,Total Nacional,1 de enero de 2022,779901
Ambos sexos,48 años,Total Nacional,1 de julio de 2021,777922
Ambos sexos,48 años,Total Nacional,1 de enero de 2021,777614
Ambos sexos,48 años,Total Nacional,1 de julio de 2020,771492
Ambos sexos,48 años,Total Nacional,1 de enero de 2020,765337
Ambos sexos,48 años,Total Nacional,1 de julio de 2019,758436
Ambos sexos,48 años,Total Nacional,1 de enero de 2019,751902
Ambos sexos,48 años,Total Nacional,1 de julio de 2018,747174
Ambos sexos,48 años,Total Nacional,1 de enero de 2018,743754
Ambos sexos,48 años,Total Nacional,1 de julio de 2017,740961
Ambos sexos,48 años,Total Nacional,1 de enero de 2017,739230
Ambos sexos,48 años,Total Nacional,1 de julio de 2016,741869
Ambos sexos,48 años,Total Nacional,1 de enero de 2016,744857
Ambos sexos,48 años,Total Nacional,1 de julio de 2015,736383
Ambos sexos,48 años,Total Nacional,1 de enero de 2015,727995
Ambos sexos,48 años,Total Nacional,1 de julio de 2014,726550
Ambos sexos,48 años,Total Nacional,1 de enero de 2014,725474
Ambos sexos,48 años,Total Nacional,1 de julio de 2013,732501
Ambos sexos,48 años,Total Nacional,1 de enero de 2013,739629
Ambos sexos,48 años,Total Nacional,1 de julio de 2012,723839
Ambos sexos,48 años,Total Nacional,1 de enero de 2012,707417
Ambos sexos,48 años,Total Nacional,1 de julio de 2011,696171
Ambos sexos,48 años,Total Nacional,1 de enero de 2011,684501
Ambos sexos,48 años,Total Nacional,1 de julio de 2010,676368
Ambos sexos,48 años,Total Nacional,1 de enero de 2010,668402
Ambos sexos,48 años,Total Nacional,1 de julio de 2009,670392
Ambos sexos,48 años,Total Nacional,1 de enero de 2009,672438
